place_id,name,description,is_spending_on_ads,reviews,competitors,website,owner_name,owner_profile_link,featured_image,main_category,categories,rating,workday_timing,closed_on,phone,address,review_keywords,link
ChIJgQDBhgnKj4ARk6E0dicuuV4,Adult World,,False,33,,,Adult World (Sahibi),https://www.google.com/maps/contrib/102162963880603882794,https://lh5.googleusercontent.com/p/AF1QipMNTzJ5Ze0DzzfrRbByCN_q7uv3D2EbQQP3Jms1=w408-h306-k-no,Erotik Esya Magazasi,"Erotik Esya Magazasi, Ic Camasiri Magazasi",3,24 saat acik,Open All Days,+1 408-642-5024,"Adult World, 3435 El Camino Real, Santa Clara, CA 95051, Amerika Birlesik Devletleri",,https://www.google.com/maps/place/Adult+World/data=!4m7!3m6!1s0x808fca0986c10081:0x5eb92e277634a193!8m2!3d37.352652!4d-121.9905155!16s%2Fg%2F11c3_23zbn!19sChIJgQDBhgnKj4ARk6E0dicuuV4?authuser=0&hl=tr&rclk=1
ChIJSSjMzgR-j4ARLQQ6f9LVzhc,Does Your Mother Know,,False,32,,,Does Your Mother Know (Sahibi),https://www.google.com/maps/contrib/101423099100633566719,https://lh5.googleusercontent.com/p/AF1QipMy-odOC5plXh9ArgZ4H5AR_fR-ywPiozd0QzwT=w408-h319-k-no,Erotik Esya Magazasi,Erotik Esya Magazasi,4.4,10:00-22:00,Open All Days,+1 415-864-3160,"Does Your Mother Know, 4141 18th St, San Francisco, CA 94114, Amerika Birlesik Devletleri",,https://www.google.com/maps/place/Does+Your+Mother+Know/data=!4m7!3m6!1s0x808f7e04cecc2849:0x17ced5d27f3a042d!8m2!3d37.7606578!4d-122.43594!16s%2Fg%2F1tp2_m86!19sChIJSSjMzgR-j4ARLQQ6f9LVzhc?authuser=0&hl=tr&rclk=1
ChIJVfcYIEHKj4ARXB3M35ilwiI,L'Amour Shoppe #2 (Santa Clara),,False,30,,,L'Amour Shoppe #2 (Santa Clara) (Sahibi),https://www.google.com/maps/contrib/113241299353378365847,https://lh5.googleusercontent.com/p/AF1QipOficv3nPpEQzQmTepgwMYtAo5maNCW3i7uB1wZ=w408-h304-k-no,Erotik Esya Magazasi,"Erotik Esya Magazasi, Yetiskinlere Uygun DVD Magazasi, Ic Camasiri Magazasi, Video oyun salonu",4.2,24 saat acik,Open All Days,+1 408-296-7076,"L'Amour Shoppe #2 (Santa Clara), 2329 El Camino Real, Santa Clara, CA 95050, Amerika Birlesik Devletleri",,https://www.google.com/maps/place/L%27Amour+Shoppe+%232+%28Santa+Clara%29/data=!4m7!3m6!1s0x808fca412018f755:0x22c2a598dfcc1d5c!8m2!3d37.3527793!4d-121.9656945!16s%2Fg%2F1tg35g6b!19sChIJVfcYIEHKj4ARXB3M35ilwiI?authuser=0&hl=tr&rclk=1
ChIJxdGclcjAj4AR_nHSoxAptCI,L'Amour Shoppe #3 (Fremont),,False,29,,,L'Amour Shoppe #3 (Fremont) (Sahibi),https://www.google.com/maps/contrib/111712646965189832184,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6YIcpDJg3YClYgpXjeKkFg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=87.024734&pitch=0&thumbfov=100,Yetiskinlere Uygun DVD Magazasi,Yetiskinlere Uygun DVD Magazasi,3.3,09:00-02:00,Open All Days,+1 510-659-8161,"L'Amour Shoppe #3 (Fremont), 40555 Grimmer Blvd # B, Fremont, CA 94538, Amerika Birlesik Devletleri",,https://www.google.com/maps/place/L%27Amour+Shoppe+%233+%28Fremont%29/data=!4m7!3m6!1s0x808fc0c8959cd1c5:0x22b42910a3d271fe!8m2!3d37.5362781!4d-121.9659498!16s%2Fg%2F1v8k_vpg!19sChIJxdGclcjAj4AR_nHSoxAptCI?authuser=0&hl=tr&rclk=1
ChIJ_U0_C-lTkIARUHysPkm64QY,L'Amour Shoppe #6 (Modesto),,False,26,,,L'Amour Shoppe #6 (Modesto) (Sahibi),https://www.google.com/maps/contrib/106556901723560160539,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bwIDq1ntpLhJpqxyiJDa2Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=109.16695&pitch=0&thumbfov=100,Erotik Esya Magazasi,"Erotik Esya Magazasi, Kitapci",3.7,09:00-00:00,Open All Days,+1 209-521-7987,"L'Amour Shoppe #6 (Modesto), 1507 9th St B, Modesto, CA 95354, Amerika Birlesik Devletleri",,https://www.google.com/maps/place/L%27Amour+Shoppe+%236+%28Modesto%29/data=!4m7!3m6!1s0x809053e90b3f4dfd:0x6e1ba493eac7c50!8m2!3d37.6445052!4d-121.0072292!16s%2Fg%2F1wfcpcv_!19sChIJ_U0_C-lTkIARUHysPkm64QY?authuser=0&hl=tr&rclk=1
ChIJpecVhvDQmoARihZ8hKUnoSk,L'Amour Shoppe #7 (Sacramento),,False,21,,,L'Amour Shoppe #7 (Sacramento) (Sahibi),https://www.google.com/maps/contrib/113599887898250436218,https://lh5.googleusercontent.com/p/AF1QipN57caNxpf0H4HR-nDvR6oaFhTmgTstYcZWnIg5=w426-h240-k-no,Erotik Esya Magazasi,Erotik Esya Magazasi,4.5,09:00-01:00,Open All Days,+1 916-736-3467,"L'Amour Shoppe #7 (Sacramento), 2531 Broadway, Sacramento, CA 95818, Amerika Birlesik Devletleri",,https://www.google.com/maps/place/L%27Amour+Shoppe+%237+%28Sacramento%29/data=!4m7!3m6!1s0x809ad0f08615e7a5:0x29a127a5847c168a!8m2!3d38.5583071!4d-121.4792484!16s%2Fg%2F1tfzh011!19sChIJpecVhvDQmoARihZ8hKUnoSk?authuser=0&hl=tr&rclk=1
ChIJz2O-iZb4jYAR_NRB5Q9XTaI,L'Amour Shoppe #1 (Salinas),,False,19,,,L'Amour Shoppe #1 (Salinas) (Sahibi),https://www.google.com/maps/contrib/111337328382772440277,https://lh5.googleusercontent.com/p/AF1QipPbpwPrhG_ZfHq46VtOGRRlNplZlvF2a0tCCnbP=w411-h240-k-no,Erotik Esya Magazasi,"Erotik Esya Magazasi, Magaza",3.9,24 saat acik,Open All Days,+1 831-758-9600,"L'Amour Shoppe #1 (Salinas), 323 E Alisal St, Salinas, CA 93901, Amerika Birlesik Devletleri",,https://www.google.com/maps/place/L%27Amour+Shoppe+%231+%28Salinas%29/data=!4m7!3m6!1s0x808df89689be63cf:0xa24d570fe541d4fc!8m2!3d36.6750512!4d-121.6444347!16s%2Fg%2F1tfkldf3!19sChIJz2O-iZb4jYAR_NRB5Q9XTaI?authuser=0&hl=tr&rclk=1
ChIJG0MkcPWVwoARCvpL1wQz2iA,Le Sex Shoppe,,False,16,"Name: Romantix
link: https://www.google.com/maps/search/Romantix/@34.1594866,-118.3717559?authuser=0&hl=tr&entry=ttu
Reviews: 31 reviews

Name: Sherman Way Adult Book Store
link: https://www.google.com/maps/search/Sherman+Way+Adult+Book+Store/@34.2013817,-118.3919483?authuser=0&hl=tr&entry=ttu
Reviews: 137 reviews

Name: Venus Faire
link: https://www.google.com/maps/search/Venus+Faire/@34.188257199999995,-118.38762039999999?authuser=0&hl=tr&entry=ttu
Reviews: 18 reviews

Name: Amor Lingerie Sex Shop
link: https://www.google.com/maps/search/Amor+Lingerie+Sex+Shop/@34.017033,-118.2194826?authuser=0&hl=tr&entry=ttu
Reviews: 40 reviews

Name: The Pleasure Chest
link: https://www.google.com/maps/search/The+Pleasure+Chest/@34.0910157,-118.35764429999998?authuser=0&hl=tr&entry=ttu
Reviews: 105 reviews",,Le Sex Shoppe (Sahibi),,https://lh5.googleusercontent.com/p/AF1QipPn3d1AGMkoPwhG_P1P25sLkKFhcg1JaGdvOQFk=w408-h725-k-no,Kitapci,Kitapci,4.3,10:30-17:00,"Cumartesi, Pazar",+1 818-760-9529,"Le Sex Shoppe, 4877 Lankershim Blvd, North Hollywood, CA 91601, Amerika Birlesik Devletleri",,https://www.google.com/maps/place/Le+Sex+Shoppe/data=!4m7!3m6!1s0x80c295f57024431b:0x20da3304d74bfa0a!8m2!3d34.1594915!4d-118.3716429!16s%2Fg%2F1thk8_sd!19sChIJG0MkcPWVwoARCvpL1wQz2iA?authuser=0&hl=tr&rclk=1
ChIJg2pn8e0xjoARTUF2o3DuxFU,Cupid's Corner,,False,14,,,Cupid's Corner (Sahibi),https://www.google.com/maps/contrib/110283197401765146262,https://lh5.googleusercontent.com/p/AF1QipN5Q_IQUhgr8XYKJIFDv8Ymb4QXPvRe1A1CHCEP=w408-h306-k-no,Erotik Esya Magazasi,Erotik Esya Magazasi,3,12:00-22:00,Open All Days,+1 408-226-5683,"Cupid's Corner, 408 Blossom Hill Rd, San Jose, CA 95123, Amerika Birlesik Devletleri",,https://www.google.com/maps/place/Cupid%27s+Corner/data=!4m7!3m6!1s0x808e31edf1676a83:0x55c4ee70a376414d!8m2!3d37.2506582!4d-121.8287203!16s%2Fg%2F1tfjwj09!19sChIJg2pn8e0xjoARTUF2o3DuxFU?authuser=0&hl=tr&rclk=1
ChIJbdjsMfYvlYARMV3CeDTefS0,Sensations Lingerie and Adult Superstore,,False,13,,,Sensations Lingerie and Adult Superstore (Sahibi),https://www.google.com/maps/contrib/107075908681136691554,https://lh5.googleusercontent.com/p/AF1QipOGNwUDRAFiVtbKeyQb48MfAtt3tON3G8TlfUVH=w408-h341-k-no,Erotik Esya Magazasi,Erotik Esya Magazasi,4.1,09:00-23:00,Open All Days,+1 559-734-7399,"Sensations Lingerie and Adult Superstore, 1930 W Princeton Ave, Visalia, CA 93277, Amerika Birlesik Devletleri",,https://www.google.com/maps/place/Sensations+Lingerie+and+Adult+Superstore/data=!4m7!3m6!1s0x80952ff631ecd86d:0x2d7dde3478c25d31!8m2!3d36.3160059!4d-119.3133259!16s%2Fg%2F11t6vc2yj4!19sChIJbdjsMfYvlYARMV3CeDTefS0?authuser=0&hl=tr&rclk=1
ChIJ83zFMzb_jYARNnhzFbUHIBk,Tickle Me Pink,,False,13,,,Tickle Me Pink (Sahibi),https://www.google.com/maps/contrib/110945284947555780437,https://lh5.googleusercontent.com/p/AF1QipPjiaDGe97jxNfCcC2OkGNRqfYK-NVERaE1_5M1=w408-h249-k-no,Ic Camasiri Magazasi,"Ic Camasiri Magazasi, Erotik Esya Magazasi, Giyim magazasi",3.4,12:00-20:00,Pazar,+1 831-998-7778,"Tickle Me Pink, 1294 N Main St, Salinas, CA 93906, Amerika Birlesik Devletleri",,https://www.google.com/maps/place/Tickle+Me+Pink/data=!4m7!3m6!1s0x808dff3633c57cf3:0x192007b515737836!8m2!3d36.7015103!4d-121.6519385!16s%2Fg%2F1tpc85vf!19sChIJ83zFMzb_jYARNnhzFbUHIBk?authuser=0&hl=tr&rclk=1
ChIJa9m7DUdelIARDuXfrVEodSg,Adult entertainment,,False,12,,,Adult entertainment (Sahibi),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5TXEu_cBRJva6HTUCapRcw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=57.844467&pitch=0&thumbfov=100,Erotik Esya Magazasi,Erotik Esya Magazasi,2.8,09:00-23:00,Open All Days,+1 559-237-9301,"Adult entertainment, 3601 E Ventura Ave, Fresno, CA 93702, Amerika Birlesik Devletleri",,https://www.google.com/maps/place/Adult+entertainment/data=!4m7!3m6!1s0x80945e470dbbd96b:0x28752851addfe50e!8m2!3d36.7362223!4d-119.7640834!16s%2Fg%2F11cr_b4t0s!19sChIJa9m7DUdelIARDuXfrVEodSg?authuser=0&hl=tr&rclk=1
ChIJgWhxzO8kwoARdQTSROelcbA,Intimate Encounterz,,False,10,,,Intimate Encounterz (Sahibi),https://www.google.com/maps/contrib/110157536313029146313,https://lh5.googleusercontent.com/p/AF1QipNdVuYzQdIhWh2_Hl7uYNSC8PpJbr9fOLZiJyYZ=w426-h240-k-no,Erotik Esya Magazasi,Erotik Esya Magazasi,4.4,12:00-22:00,Open All Days,+1 661-436-9552,"Intimate Encounterz, 15932 Sierra Hwy, Mojave, CA 93501, Amerika Birlesik Devletleri",,https://www.google.com/maps/place/Intimate+Encounterz/data=!4m7!3m6!1s0x80c224efcc716881:0xb071a5e744d20475!8m2!3d35.052945!4d-118.173456!16s%2Fg%2F11c5bh9h14!19sChIJgWhxzO8kwoARdQTSROelcbA?authuser=0&hl=tr&rclk=1
ChIJV82_IJqfmoAR7Pmqz-HIA5M,Intimates & Adult Superstore,,False,7,,,Intimates & Adult Superstore (Sahibi),https://www.google.com/maps/contrib/101037313244305235144,https://lh5.googleusercontent.com/p/AF1QipPYujvXAqU81iP8RGOyvzKgfNArfKu6tYpJx2kz=w408-h306-k-no,Yetiskinlere Uygun DVD Magazasi,Yetiskinlere Uygun DVD Magazasi,3.4,09:00-00:00,Open All Days,+1 209-369-6191,"Intimates & Adult Superstore, 203 Houston Ln, Lodi, CA 95240, Amerika Birlesik Devletleri",,https://www.google.com/maps/place/Intimates+%26+Adult+Superstore/data=!4m7!3m6!1s0x809a9f9a20bfcd57:0x9303c8e1cfaaf9ec!8m2!3d38.1366696!4d-121.2598237!16s%2Fg%2F11k8h4_xj6!19sChIJV82_IJqfmoAR7Pmqz-HIA5M?authuser=0&hl=tr&rclk=1
ChIJsVAX7ufHwoARnGwTeVdYn8s,ON1,,False,6,,,ON1 (Sahibi),https://www.google.com/maps/contrib/111875079012237929262,https://lh5.googleusercontent.com/p/AF1QipPHOwv6rVDnl4KLatvzakJr6zSqOilvwL3Me2fm=w408-h408-k-no,Erotik Esya Magazasi,"Erotik Esya Magazasi, Yetiskinlere Uygun DVD Magazasi, Yetiskinlere Yonelik Eglence Kulubu, Hediyelik esya dukkani, Ic Camasiri Magazasi, Erkek Giyim Magazasi, Hediyelik esya magazasi, Oyuncak magazasi",3,24 saat acik,Open All Days,+1 323-928-7321,"ON1, 5727 La Mirada Ave, Los Angeles, CA 90038, Amerika Birlesik Devletleri",,https://www.google.com/maps/place/ON1/data=!4m7!3m6!1s0x80c2c7e7ee1750b1:0xcb9f585779136c9c!8m2!3d34.0939214!4d-118.3145661!16s%2Fg%2F11g_qq3kv7!19sChIJsVAX7ufHwoARnGwTeVdYn8s?authuser=0&hl=tr&rclk=1
ChIJw11Dg3hFwoAR_X1MDAv9caQ,AV Adult Toy Shop Local Delivery,,False,4,,,AV Adult Toy Shop Local Delivery (Sahibi),https://www.google.com/maps/contrib/102450161814552714256,https://lh5.googleusercontent.com/p/AF1QipNzjEN4OFMQ2OrRxsRr9lWmJTirS7adoKRWdNm9=w408-h544-k-no,Erotik Esya Magazasi,"Erotik Esya Magazasi, Service establishment",4,07:00-18:30,Open All Days,+1 661-209-3178,,,https://www.google.com/maps/place/AV+Adult+Toy+Shop+Local+Delivery/data=!4m7!3m6!1s0x80c2457883435dc3:0xa471fd0b0c4c7dfd!8m2!3d34.631717!4d-118.2112029!16s%2Fg%2F11lq3n_5h_!19sChIJw11Dg3hFwoAR_X1MDAv9caQ?authuser=0&hl=tr&rclk=1
ChIJmQEHm_TH6oARdumxcew5kMs,Sawana,,False,3,,,Sawana (Sahibi),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2e2yRgCkuc0Pd32vK0lzuw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=193.80618&pitch=0&thumbfov=100,Yetiskinlere Uygun DVD Magazasi,Yetiskinlere Uygun DVD Magazasi,5,10:00-21:00,Open All Days,+1 559-781-0126,"Sawana, 1531 W Olive Ave, Porterville, CA 93257, Amerika Birlesik Devletleri",,https://www.google.com/maps/place/Sawana/data=!4m7!3m6!1s0x80eac7f49b070199:0xcb9039ec71b1e976!8m2!3d36.065534!4d-119.0513014!16s%2Fg%2F11gdkr956z!19sChIJmQEHm_TH6oARdumxcew5kMs?authuser=0&hl=tr&rclk=1
ChIJH8YD5Dh_hYAR9L50UqGAoZY,Brian & Gabriel's sex shop,,False,2,,,Brian & Gabriel's sex shop (Sahibi),https://www.google.com/maps/contrib/103110942798057853385,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=e8emwGXnS-JPfUl-hE3UsQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=263.5802&pitch=0&thumbfov=100,Yetiskinlere Uygun DVD Magazasi,"Yetiskinlere Uygun DVD Magazasi, Seksolog",3.5,,Open All Days,+1 510-282-8169,"Brian & Gabriel's sex shop, 1800 Wood St, Oakland, CA 94607, Amerika Birlesik Devletleri",,https://www.google.com/maps/place/Brian+%26+Gabriel%27s+sex+shop/data=!4m7!3m6!1s0x80857f38e403c61f:0x96a180a15274bef4!8m2!3d37.8159974!4d-122.2958647!16s%2Fg%2F11t7z5mljx!19sChIJH8YD5Dh_hYAR9L50UqGAoZY?authuser=0&hl=tr&rclk=1
ChIJyYB1gqn5lIARSgv2L0iiHZg,cumseeonlyme.shop,,False,,,,cumseeonlyme.shop (Sahibi),https://www.google.com/maps/contrib/108350650441568628186,https://lh5.googleusercontent.com/p/AF1QipN3pJ3lad2jhU1ZLkhmzyTr-7uQBeuxwQAxi6uk=w408-h556-k-no,Erotik Esya Magazasi,"Erotik Esya Magazasi, Service establishment",,00:00-23:45,Open All Days,+1 209-881-7370,,,https://www.google.com/maps/place/cumseeonlyme.shop/data=!4m7!3m6!1s0x8094f9a9827580c9:0x981da2482ff60b4a!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11frmns3z1!19sChIJyYB1gqn5lIARSgv2L0iiHZg?authuser=0&hl=tr&rclk=1
ChIJHxSFNze3woARSj7jJEZztGA,The Pleasure Zone,,False,,,,The Pleasure Zone (Sahibi),https://www.google.com/maps/contrib/108711090266346707440,https://lh5.googleusercontent.com/p/AF1QipPtjrmqQam6RJVOhoOYxWl4nRdUMxfij2jqW6h-=w408-h271-k-no,Erotik Esya Magazasi,"Erotik Esya Magazasi, Service establishment, Internet Kafe, Ic Camasiri Magazasi",,24 saat acik,Open All Days,,,,https://www.google.com/maps/place/The+Pleasure+Zone/data=!4m7!3m6!1s0x80c2b7373785141f:0x60b4734624e33e4a!8m2!3d9.3741102!4d-106.6918595!16s%2Fg%2F11j4cgtzjf!19sChIJHxSFNze3woARSj7jJEZztGA?authuser=0&hl=tr&rclk=1
ChIJdbW-6THbmoARMhSyRjdVugE,Olivia's Pleasures,,False,,,,Olivia's Pleasures (Sahibi),https://www.google.com/maps/contrib/107432550225907002722,https://lh5.googleusercontent.com/p/AF1QipMx83d-Ri3PkH2dIIcvylIGr6D0E4oG8cOByyIJ=w408-h408-k-no,Erotik Esya Magazasi,"Erotik Esya Magazasi, Service establishment",,,Open All Days,+1 916-562-3008,,,https://www.google.com/maps/place/Olivia%27s+Pleasures/data=!4m7!3m6!1s0x809adb31e9beb575:0x1ba553746b21432!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11qpt1d5yt!19sChIJdbW-6THbmoARMhSyRjdVugE?authuser=0&hl=tr&rclk=1
ChIJj_AA3nZDlIARnJ5HnWUvThk,cumseeonlyme,,False,,,,cumseeonlyme (Sahibi),https://www.google.com/maps/contrib/102725583442375725242,,Erotik Esya Magazasi,"Erotik Esya Magazasi, Service establishment",,24 saat acik,Pazar,+1 209-881-7370,,,https://www.google.com/maps/place/cumseeonlyme/data=!4m7!3m6!1s0x80944376de00f08f:0x194e2f659d479e9c!8m2!3d37.385607!4d-120.9965415!16s%2Fg%2F11h2p4dt2c!19sChIJj_AA3nZDlIARnJ5HnWUvThk?authuser=0&hl=tr&rclk=1
